1	Influential	NNP
20	will	DT
21	be	DT
22	in	DT
23	the	DT
24	$	DT
25	4	DT
26	billion	DT
27	U.S.	DT
28	detergent	DT
29	market	DT
30	,	DT
31	where	DT
32	growth	DT
33	is	DT
34	slow	DT
35	and	DT
36	liquids	DT
37	have	DT
38	gained	DT
39	prominence	DT
40	over	DT
41	powders	DT
42	.	DT

1	The	DT
2	company	DT
3	may	DT
4	have	DT
5	chosen	DT
6	to	DT
7	market	DT
8	the	DT
9	product	DT
10	under	DT
11	the	DT
12	Cheer	DT
13	name	DT
14	since	DT
15	it	DT
16	's	DT
17	already	DT
18	expanded	DT
19	its	DT
20	best-selling	DT
21	Tide	DT
22	into	DT
23	16	DT
24	different	DT
25	varieties	DT
26	,	DT
27	including	DT
28	this	DT
29	year	DT
30	's	DT
31	big	DT
32	hit	DT
33	,	DT
34	Tide	DT
35	with	DT
36	Bleach	DT
37	.	DT

1	With	DT
2	superconcentrates	DT
3	,	DT
4	however	DT
5	,	DT
6	it	DT
7	is	DT
8	n't	DT
9	always	DT
10	easy	DT
11	to	DT
12	persuade	DT
13	consumers	DT
14	that	DT
15	less	DT
16	is	DT
17	more	DT
18	;	DT
19	many	DT
20	people	DT
21	tend	DT
22	to	DT
23	dump	DT
24	too	DT
25	much	DT
26	detergent	DT
27	into	DT
28	the	DT
29	washing	DT
30	machine	DT
31	,	DT
32	believing	DT
33	that	DT
34	it	DT
35	takes	DT
36	a	DT
37	cup	DT
38	of	DT
39	powder	DT
40	to	DT
41	really	DT
42	clean	DT
43	the	DT
44	laundry	DT
45	.	DT

1	In	DT
2	the	DT
3	early	DT
4	1980s	DT
5	,	DT
6	P&G	DT
7	tried	DT
8	to	DT
9	launch	DT
10	here	DT
11	a	DT
12	concentrated	DT
13	detergent	DT
14	under	DT
15	the	DT
16	Ariel	DT
17	brand	DT
18	name	DT
19	that	DT
20	it	DT
21	markets	DT
22	in	DT
23	Europe	DT
24	.	DT

1	But	DT
2	the	DT
3	product	DT
4	,	DT
5	which	DT
6	was	DT
7	n't	DT
8	as	DT
9	concentrated	DT
10	as	DT
11	the	DT
12	new	DT
13	Cheer	DT
14	,	DT
15	bombed	DT
16	in	DT
17	a	DT
18	market	DT
19	test	DT
20	in	DT
21	Denver	DT
22	and	DT
23	was	DT
24	dropped	DT
25	.	DT

1	P&G	DT
2	and	DT
3	others	DT
4	also	DT
5	have	DT
6	tried	DT
7	repeatedly	DT
8	to	DT
9	hook	DT
10	consumers	DT
11	on	DT
12	detergent	DT
13	and	DT
14	fabric	DT
15	softener	DT
16	combinations	DT
17	in	DT
18	pouches	DT
19	,	DT
20	but	DT
21	they	DT
22	have	DT
23	n't	DT
24	sold	DT
25	well	DT
26	,	DT
27	despite	DT
28	the	DT
29	convenience	DT
30	.	DT

1	But	DT
2	P&G	DT
3	contends	DT
4	the	DT
5	new	DT
6	Cheer	DT
7	is	DT
8	a	DT
9	unique	DT
10	formula	DT
11	that	DT
12	also	DT
13	offers	DT
14	an	DT
15	ingredient	DT
16	that	DT
17	prevents	DT
18	colors	DT
19	from	DT
20	fading	DT
21	.	DT

1	And	DT
2	retailers	DT
3	are	DT
4	expected	DT
5	to	DT
6	embrace	DT
7	the	DT
8	product	DT
9	,	DT
10	in	DT
11	part	DT
12	because	DT
13	it	DT
14	will	DT
15	take	DT
16	up	DT
17	less	DT
18	shelf	DT
19	space	DT
20	.	DT

1	``	DT
2	When	DT
3	shelf	DT
4	space	DT
5	was	DT
6	cheap	DT
7	,	DT
8	bigger	DT
9	was	DT
10	better	DT
11	,	DT
12	''	DT
13	says	DT
14	Hugh	DT
15	Zurkuhlen	DT
16	,	DT
17	an	DT
18	analyst	DT
19	at	DT
20	Salomon	DT
21	Bros	DT
22	.	DT

1	But	DT
2	with	DT
3	so	DT
4	many	DT
5	brands	DT
6	vying	DT
7	for	DT
8	space	DT
9	,	DT
10	that	DT
11	's	DT
12	no	DT
13	longer	DT
14	the	DT
15	case	DT
16	.	DT

1	If	DT
2	the	DT
3	new	DT
4	Cheer	DT
5	sells	DT
6	well	DT
7	,	DT
8	the	DT
9	trend	DT
10	toward	DT
11	smaller	DT
12	packaging	DT
13	is	DT
14	likely	DT
15	to	DT
16	accelerate	DT
17	as	DT
18	competitors	DT
19	follow	DT
20	with	DT
21	their	DT
22	own	DT
23	superconcentrates	DT
24	.	DT

1	Then	DT
2	retailers	DT
3	``	DT
4	will	DT
5	probably	DT
6	push	DT
7	the	DT
8	{	DT
9	less-established	DT
10	}	DT
11	brands	DT
12	out	DT
13	altogether	DT
14	,	DT
15	''	DT
16	he	DT
17	says	DT
18	.	DT

1	Competition	DT
2	is	DT
3	bound	DT
4	to	DT
5	get	DT
6	tougher	DT
7	if	DT
8	Kao	DT
9	introduces	DT
10	a	DT
11	product	DT
12	like	DT
13	Attack	DT
14	in	DT
15	the	DT
16	U.S.	DT
17	.	DT

1	To	DT
2	be	DT
3	sure	DT
4	,	DT
5	Kao	DT
6	would	DT
7	n't	DT
8	have	DT
9	an	DT
10	easy	DT
11	time	DT
12	taking	DT
13	U.S.	DT
14	market	DT
15	share	DT
16	away	DT
17	from	DT
18	the	DT
19	mighty	DT
20	P&G	DT
21	,	DT
22	which	DT
23	has	DT
24	about	DT
25	23	DT
26	%	DT
27	of	DT
28	the	DT
29	market	DT
30	.	DT

1	Kao	DT
2	officials	DT
3	previously	DT
4	have	DT
5	said	DT
6	they	DT
7	are	DT
8	interested	DT
9	in	DT
10	selling	DT
11	detergents	DT
12	in	DT
13	the	DT
14	U.S.	DT
15	,	DT
16	but	DT
17	so	DT
18	far	DT
19	the	DT
20	company	DT
21	has	DT
22	focused	DT
23	on	DT
24	acquisitions	DT
25	,	DT
26	such	DT
27	as	DT
28	last	DT
29	year	DT
30	's	DT
31	purchase	DT
32	of	DT
33	Andrew	DT
34	Jergens	DT
35	Co.	DT
36	,	DT
37	a	DT
38	Cincinnati	DT
39	hand-lotion	DT
40	maker	DT
41	.	DT

1	It	DT
2	also	DT
3	has	DT
4	a	DT
5	product-testing	DT
6	facility	DT
7	in	DT
8	California	DT
9	.	DT

1	Some	DT
2	believe	DT
3	P&G	DT
4	's	DT
5	interest	DT
6	in	DT
7	a	DT
8	superconcentrated	DT
9	detergent	DT
10	goes	DT
11	beyond	DT
12	the	DT
13	concern	DT
14	for	DT
15	the	DT
16	Japanese	DT
17	.	DT

1	``	DT
2	This	DT
3	is	DT
4	something	DT
5	P&G	DT
6	would	DT
7	do	DT
8	with	DT
9	or	DT
10	without	DT
11	Kao	DT
12	,	DT
13	''	DT
14	says	DT
15	Mr.	DT
16	Zurkuhlen	DT
17	.	DT

1	With	DT
2	economic	DT
3	tension	DT
4	between	DT
5	the	DT
6	U.S.	DT
7	and	DT
8	Japan	DT
9	worsening	DT
10	,	DT
11	many	DT
12	Japanese	DT
13	had	DT
14	feared	DT
15	last	DT
16	week	DT
17	's	DT
18	visit	DT
19	from	DT
20	U.S.	DT
21	Trade	DT
22	Representative	DT
23	Carla	DT
24	Hills	DT
25	.	DT

1	They	DT
2	expected	DT
3	a	DT
4	new	DT
5	barrage	DT
6	of	DT
7	demands	DT
8	that	DT
9	Japan	DT
10	do	DT
11	something	DT
12	quickly	DT
13	to	DT
14	reduce	DT
15	its	DT
16	trade	DT
17	surplus	DT
18	with	DT
19	the	DT
20	U.S.	DT
21	.	DT

1	Instead	DT
2	,	DT
3	they	DT
4	got	DT
5	a	DT
6	discussion	DT
7	of	DT
8	the	DT
9	need	DT
10	for	DT
11	the	DT
12	U.S.	DT
13	and	DT
14	Japan	DT
15	to	DT
16	work	DT
17	together	DT
18	and	DT
19	of	DT
20	the	DT
21	importance	DT
22	of	DT
23	the	DT
24	long-term	DT
25	view	DT
26	.	DT

1	Mrs.	DT
2	Hills	DT
3	'	DT
4	first	DT
5	trip	DT
6	to	DT
7	Japan	DT
8	as	DT
9	America	DT
10	's	DT
11	chief	DT
12	trade	DT
13	negotiator	DT
14	had	DT
15	a	DT
16	completely	DT
17	different	DT
18	tone	DT
19	from	DT
20	last	DT
21	month	DT
22	's	DT
23	visit	DT
24	by	DT
25	Commerce	DT
26	Secretary	DT
27	Robert	DT
28	A.	DT
29	Mosbacher	DT
30	.	DT

1	Mr.	DT
2	Mosbacher	DT
3	called	DT
4	for	DT
5	concrete	DT
6	results	DT
7	by	DT
8	next	DT
9	spring	DT
10	in	DT
11	negotiations	DT
12	over	DT
13	fundamental	DT
14	Japanese	DT
15	business	DT
16	practices	DT
17	that	DT
18	supposedly	DT
19	inhibit	DT
20	free	DT
21	trade	DT
22	.	DT

1	He	DT
2	said	DT
3	such	DT
4	results	DT
5	should	DT
6	be	DT
7	``	DT
8	measurable	DT
9	in	DT
10	dollars	DT
11	and	DT
12	cents	DT
13	''	DT
14	in	DT
15	reducing	DT
16	the	DT
17	U.S.	DT
18	trade	DT
19	deficit	DT
20	with	DT
21	Japan	DT
22	.	DT

1	But	DT
2	Mrs.	DT
3	Hills	DT
4	,	DT
5	speaking	DT
6	at	DT
7	a	DT
8	breakfast	DT
9	meeting	DT
10	of	DT
11	the	DT
12	American	DT
13	Chamber	DT
14	of	DT
15	Commerce	DT
16	in	DT
17	Japan	DT
18	on	DT
19	Saturday	DT
20	,	DT
21	stressed	DT
22	that	DT
23	the	DT
24	objective	DT
25	``	DT
26	is	DT
27	not	DT
28	to	DT
29	get	DT
30	definitive	DT
31	action	DT
32	by	DT
33	spring	DT
34	or	DT
35	summer	DT
36	,	DT
37	it	DT
38	is	DT
39	rather	DT
40	to	DT
41	have	DT
42	a	DT
43	blueprint	DT
44	for	DT
45	action	DT
46	.	DT
47	''	DT

1	She	DT
2	added	DT
3	that	DT
4	she	DT
5	expected	DT
6	``	DT
7	perhaps	DT
8	to	DT
9	have	DT
10	a	DT
11	down	DT
12	payment	DT
13	...	DT
14	some	DT
15	small	DT
16	step	DT
17	to	DT
18	convince	DT
19	the	DT
20	American	DT
21	people	DT
22	and	DT
23	the	DT
24	Japanese	DT
25	people	DT
26	that	DT
27	we	DT
28	're	DT
29	moving	DT
30	in	DT
31	earnest	DT
32	.	DT
33	''	DT

1	How	DT
2	such	DT
3	remarks	DT
4	translate	DT
5	into	DT
6	policy	DT
7	wo	DT
8	n't	DT
9	become	DT
10	clear	DT
11	for	DT
12	months	DT
13	.	DT

1	American	DT
2	and	DT
3	Japanese	DT
4	officials	DT
5	offered	DT
6	several	DT
7	theories	DT
8	for	DT
9	the	DT
10	difference	DT
11	in	DT
12	approach	DT
13	betwen	DT
14	Mr.	DT
15	Mosbacher	DT
16	and	DT
17	Mrs.	DT
18	Hills	DT
19	.	DT

1	Many	DT
2	called	DT
3	it	DT
4	simply	DT
5	a	DT
6	contrast	DT
7	in	DT
8	styles	DT
9	.	DT

1	But	DT
2	some	DT
3	saw	DT
4	it	DT
5	as	DT
6	a	DT
7	classic	DT
8	negotiating	DT
9	tactic	DT
10	.	DT

1	Others	DT
2	said	DT
3	the	DT
4	Bush	DT
5	administration	DT
6	may	DT
7	feel	DT
8	the	DT
9	rhetoric	DT
10	on	DT
11	both	DT
12	sides	DT
13	is	DT
14	getting	DT
15	out	DT
16	of	DT
17	hand	DT
18	.	DT

1	And	DT
2	some	DT
3	said	DT
4	it	DT
5	reflected	DT
6	the	DT
7	growing	DT
8	debate	DT
9	in	DT
10	Washington	DT
11	over	DT
12	pursuing	DT
13	free	DT
14	trade	DT
15	with	DT
16	Japan	DT
17	versus	DT
18	some	DT
19	kind	DT
20	of	DT
21	managed	DT
22	trade	DT
23	.	DT

1	Asked	DT
2	to	DT
3	compare	DT
4	her	DT
5	visit	DT
6	to	DT
7	Mr.	DT
8	Mosbacher	DT
9	's	DT
10	,	DT
11	Mrs.	DT
12	Hills	DT
13	replied	DT
14	:	DT
15	``	DT
16	I	DT
17	did	DT
18	n't	DT
19	hear	DT
20	every	DT
21	word	DT
22	he	DT
23	spoke	DT
24	,	DT
25	but	DT
26	as	DT
27	a	DT
28	general	DT
29	proposition	DT
30	,	DT
31	I	DT
32	think	DT
33	we	DT
34	have	DT
35	a	DT
36	very	DT
37	consistent	DT
38	trade	DT
39	strategy	DT
40	in	DT
41	the	DT
42	Bush	DT
43	administration	DT
44	.	DT
45	''	DT

1	Yet	DT
2	more	DT
3	than	DT
4	one	DT
5	American	DT
6	official	DT
7	who	DT
8	sat	DT
9	in	DT
10	with	DT
11	her	DT
12	during	DT
13	three	DT
14	days	DT
15	of	DT
16	talks	DT
17	with	DT
18	Japanese	DT
19	officials	DT
20	said	DT
21	her	DT
22	tone	DT
23	often	DT
24	was	DT
25	surprisingly	DT
26	``	DT
27	conciliatory	DT
28	.	DT
29	''	DT

1	``	DT
2	I	DT
3	think	DT
4	my	DT
5	line	DT
6	has	DT
7	been	DT
8	very	DT
9	consistent	DT
10	,	DT
11	''	DT
12	Mrs.	DT
13	Hills	DT
14	said	DT
15	at	DT
16	a	DT
17	news	DT
18	conference	DT
19	Saturday	DT
20	afternoon	DT
21	.	DT

1	``	DT
2	I	DT
3	am	DT
4	painted	DT
5	sometimes	DT
6	as	DT
7	ferocious	DT
8	,	DT
9	perhaps	DT
10	because	DT
11	I	DT
12	have	DT
13	a	DT
14	ferocious	DT
15	list	DT
16	of	DT
17	statutes	DT
18	to	DT
19	implement	DT
20	.	DT

1	I	DT
2	do	DT
3	n't	DT
4	feel	DT
5	very	DT
6	ferocious	DT
7	.	DT

1	I	DT
2	do	DT
3	n't	DT
4	feel	DT
5	either	DT
6	hard	DT
7	or	DT
8	soft	DT
9	.	DT

1	I	DT
2	feel	DT
3	committed	DT
4	to	DT
5	the	DT
6	program	DT
7	of	DT
8	opening	DT
9	markets	DT
10	and	DT
11	expanding	DT
12	trade	DT
13	.	DT
14	''	DT

1	When	DT
2	she	DT
3	met	DT
4	the	DT
5	local	DT
6	press	DT
7	for	DT
8	the	DT
9	first	DT
10	time	DT
11	on	DT
12	Friday	DT
13	,	DT
14	Mrs.	DT
15	Hills	DT
16	firmly	DT
17	reiterated	DT
18	the	DT
19	need	DT
20	for	DT
21	progress	DT
22	in	DT
23	removing	DT
24	barriers	DT
25	to	DT
26	trade	DT
27	in	DT
28	forest	DT
29	products	DT
30	,	DT
31	satellites	DT
32	and	DT
33	supercomputers	DT
34	,	DT
35	three	DT
36	areas	DT
37	targeted	DT
38	under	DT
39	the	DT
40	Super	DT
41	301	DT
42	provision	DT
43	of	DT
44	the	DT
45	1988	DT
46	trade	DT
47	bill	DT
48	.	DT

1	She	DT
2	highlighted	DT
3	exclusionary	DT
4	business	DT
5	practices	DT
6	that	DT
7	the	DT
8	U.S.	DT
9	government	DT
10	has	DT
11	identified	DT
12	.	DT

1	But	DT
2	her	DT
3	main	DT
4	thrust	DT
5	was	DT
6	to	DT
7	promote	DT
8	the	DT
9	importance	DT
10	of	DT
11	world-wide	DT
12	free	DT
13	trade	DT
14	and	DT
15	open	DT
16	competition	DT
17	.	DT

1	She	DT
2	said	DT
3	the	DT
4	trade	DT
5	imbalance	DT
6	was	DT
7	mainly	DT
8	due	DT
9	to	DT
10	macroeconomic	DT
11	factors	DT
12	and	DT
13	should	DT
14	n't	DT
15	be	DT
16	tackled	DT
17	by	DT
18	setting	DT
19	quantitative	DT
20	targets	DT
21	.	DT

1	At	DT
2	her	DT
3	news	DT
4	conference	DT
5	for	DT
6	Japanese	DT
7	reporters	DT
8	,	DT
9	one	DT
10	economics	DT
11	journalist	DT
12	summed	DT
13	up	DT
14	the	DT
15	Japanese	DT
16	sense	DT
17	of	DT
18	relief	DT
19	.	DT

1	``	DT
2	My	DT
3	impression	DT
4	was	DT
5	that	DT
6	you	DT
7	would	DT
8	be	DT
9	a	DT
10	scary	DT
11	old	DT
12	lady	DT
13	,	DT
14	''	DT
15	he	DT
16	said	DT
17	,	DT
18	drawing	DT
19	a	DT
20	few	DT
21	nervous	DT
22	chuckles	DT
23	from	DT
24	his	DT
25	colleagues	DT
26	.	DT

1	``	DT
2	But	DT
3	I	DT
4	am	DT
5	relieved	DT
6	to	DT
7	see	DT
8	that	DT
9	you	DT
10	are	DT
11	beautiful	DT
12	and	DT
13	gentle	DT
14	and	DT
15	intelligent	DT
16	and	DT
17	a	DT
18	person	DT
19	of	DT
20	integrity	DT
21	.	DT
22	''	DT

1	Mrs.	DT
2	Hills	DT
3	'	DT
4	remarks	DT
5	did	DT
6	raise	DT
7	questions	DT
8	,	DT
9	at	DT
10	least	DT
11	among	DT
12	some	DT
13	U.S.	DT
14	officials	DT
15	,	DT
16	about	DT
17	what	DT
18	exactly	DT
19	her	DT
20	stance	DT
21	is	DT
22	on	DT
23	U.S.	DT
24	access	DT
25	to	DT
26	the	DT
27	Japanese	DT
28	semiconductor	DT
29	market	DT
30	.	DT

1	The	DT
2	U.S.	DT
3	share	DT
4	of	DT
5	the	DT
6	Japanese	DT
7	market	DT
8	has	DT
9	been	DT
10	stuck	DT
11	around	DT
12	10	DT
13	%	DT
14	for	DT
15	years	DT
16	.	DT

1	Many	DT
2	Americans	DT
3	have	DT
4	interpreted	DT
5	a	DT
6	1986	DT
7	agreement	DT
8	as	DT
9	assuring	DT
10	U.S.	DT
11	companies	DT
12	a	DT
13	20	DT
14	%	DT
15	share	DT
16	by	DT
17	1991	DT
18	,	DT
19	but	DT
20	the	DT
21	Japanese	DT
22	have	DT
23	denied	DT
24	making	DT
25	any	DT
26	such	DT
27	promise	DT
28	.	DT

1	At	DT
2	one	DT
3	of	DT
4	her	DT
5	news	DT
6	conferences	DT
7	,	DT
8	Mrs.	DT
9	Hills	DT
10	said	DT
11	,	DT
12	``	DT
13	I	DT
14	believe	DT
15	we	DT
16	can	DT
17	do	DT
18	much	DT
19	better	DT
20	than	DT
21	20	DT
22	%	DT
23	.	DT
24	''	DT

1	But	DT
2	she	DT
3	stressed	DT
4	,	DT
5	``	DT
6	I	DT
7	am	DT
8	against	DT
9	managed	DT
10	trade	DT
11	.	DT

1	I	DT
2	will	DT
3	not	DT
4	enter	DT
5	into	DT
6	an	DT
7	agreement	DT
8	that	DT
9	stipulates	DT
10	to	DT
11	a	DT
12	percentage	DT
13	of	DT
14	the	DT
15	market	DT
16	.	DT

1	Traditional	DT
2	Industries	DT
3	Inc.	DT
4	said	DT
5	it	DT
6	expects	DT
7	to	DT
8	report	DT
9	a	DT
10	net	DT
11	loss	DT
12	for	DT
13	the	DT
14	fourth	DT
15	quarter	DT
16	that	DT
17	ended	DT
18	June	DT
19	30	DT
20	and	DT
21	is	DT
22	seeking	DT
23	new	DT
24	financing	DT
25	.	DT

1	The	DT
2	seller	DT
3	of	DT
4	photographic	DT
5	products	DT
6	and	DT
7	services	DT
8	said	DT
9	it	DT
10	is	DT
11	considering	DT
12	a	DT
13	number	DT
14	of	DT
15	financing	DT
16	alternatives	DT
17	,	DT
18	including	DT
19	seeking	DT
20	increases	DT
21	in	DT
22	its	DT
23	credit	DT
24	lines	DT
25	.	DT

1	Traditional	DT
2	declined	DT
3	to	DT
4	estimate	DT
5	the	DT
6	amount	DT
7	of	DT
8	the	DT
9	loss	DT
10	and	DT
11	would	DT
12	n't	DT
13	say	DT
14	if	DT
15	it	DT
16	expects	DT
17	to	DT
18	show	DT
19	a	DT
20	profit	DT
21	for	DT
22	the	DT
23	year	DT
24	.	DT

1	In	DT
2	the	DT
3	year	DT
4	ended	DT
5	June	DT
6	30	DT
7	,	DT
8	1988	DT
9	,	DT
10	Traditional	DT
11	reported	DT
12	net	DT
13	income	DT
14	of	DT
15	$	DT
16	4.9	DT
17	million	DT
18	,	DT
19	or	DT
20	$	DT
21	1.21	DT
22	a	DT
23	share	DT
24	.	DT

1	The	DT
2	company	DT
3	did	DT
4	n't	DT
5	break	DT
6	out	DT
7	its	DT
8	fourth-quarter	DT
9	results	DT
10	.	DT

1	In	DT
2	the	DT
3	latest	DT
4	nine	DT
5	months	DT
6	net	DT
7	income	DT
8	was	DT
9	$	DT
10	4.7	DT
11	million	DT
12	,	DT
13	or	DT
14	$	DT
15	1.31	DT
16	a	DT
17	share	DT
18	,	DT
19	on	DT
20	revenue	DT
21	of	DT
22	$	DT
23	44.3	DT
24	million	DT
25	.	DT

1	Separately	DT
2	,	DT
3	the	DT
4	company	DT
5	said	DT
6	it	DT
7	would	DT
8	file	DT
9	a	DT
10	delayed	DT
11	fiscal-year	DT
12	report	DT
13	with	DT
14	the	DT
15	Securities	DT
16	and	DT
17	Exchange	DT
18	Commission	DT
19	``	DT
20	within	DT
21	approximately	DT
22	45	DT
23	days	DT
24	.	DT
25	''	DT

1	It	DT
2	said	DT
3	the	DT
4	delay	DT
5	resulted	DT
6	from	DT
7	difficulties	DT
8	in	DT
9	resolving	DT
10	its	DT
11	accounting	DT
12	of	DT
13	a	DT
14	settlement	DT
15	with	DT
16	the	DT
17	Federal	DT
18	Trade	DT
19	Commission	DT
20	.	DT

1	Under	DT
2	an	DT
3	agreement	DT
4	filed	DT
5	in	DT
6	federal	DT
7	court	DT
8	in	DT
9	August	DT
10	to	DT
11	settle	DT
12	FTC	DT
13	objections	DT
14	to	DT
15	some	DT
16	Traditional	DT
17	sales	DT
18	practices	DT
19	,	DT
20	Traditional	DT
21	said	DT
22	it	DT
23	would	DT
24	establish	DT
25	a	DT
26	$	DT
27	250,000	DT
28	trust	DT
29	fund	DT
30	to	DT
31	provide	DT
32	refunds	DT
33	to	DT
34	certain	DT
35	customers	DT
36	.	DT

1	Information	DT
2	International	DT
3	Inc.	DT
4	said	DT
5	it	DT
6	was	DT
7	sued	DT
8	by	DT
9	a	DT
10	buyer	DT
11	of	DT
12	its	DT
13	computerized	DT
14	newspaper-publishing	DT
15	system	DT
16	,	DT
17	alleging	DT
18	that	DT
19	the	DT
20	company	DT
21	failed	DT
22	to	DT
23	correct	DT
24	deficiencies	DT
25	in	DT
26	the	DT
27	system	DT
28	.	DT

1	A	DT
2	spokesman	DT
3	for	DT
4	Information	DT
5	International	DT
6	said	DT
7	the	DT
8	lawsuit	DT
9	by	DT
10	two	DT
11	units	DT
12	of	DT
13	Morris	DT
14	Communications	DT
15	Corp.	DT
16	seeks	DT
17	restitution	DT
18	of	DT
19	the	DT
20	system	DT
21	's	DT
22	about	DT
23	$	DT
24	3	DT
25	million	DT
26	purchase	DT
27	price	DT
28	and	DT
29	cancellation	DT
30	of	DT
31	a	DT
32	software	DT
33	license	DT
34	provided	DT
35	by	DT
36	the	DT
37	Morris	DT
38	units	DT
39	to	DT
40	Information	DT
41	International	DT
42	for	DT
43	alleged	DT
44	failure	DT
45	to	DT
46	pay	DT
47	royalties	DT
48	.	DT

1	Information	DT
2	International	DT
3	said	DT
4	it	DT
5	believes	DT
6	that	DT
7	the	DT
8	complaints	DT
9	,	DT
10	filed	DT
11	in	DT
12	federal	DT
13	court	DT
14	in	DT
15	Georgia	DT
16	,	DT
17	are	DT
18	without	DT
19	merit	DT
20	.	DT

1	Closely	DT
2	held	DT
3	Morris	DT
4	Communications	DT
5	is	DT
6	based	DT
7	in	DT
8	Augusta	DT
9	,	DT
10	Ga	DT
11	.	DT

1	The	DT
2	units	DT
3	that	DT
4	filed	DT
5	the	DT
6	suit	DT
7	are	DT
8	Southeastern	DT
9	Newspapers	DT
10	Corp.	DT
11	and	DT
12	Florida	DT
13	Publishing	DT
14	Co	DT
15	.	DT

1	Syms	DT
2	Corp.	DT
3	completed	DT
4	the	DT
5	sale	DT
6	of	DT
7	its	DT
8	A.	DT
9	Sulka	DT
10	&	DT
11	Co.	DT
12	subsidiary	DT
13	,	DT
14	a	DT
15	men	DT
16	's	DT
17	luxury	DT
18	haberdashery	DT
19	,	DT
20	to	DT
21	Luxco	DT
22	Investments	DT
23	.	DT

1	Terms	DT
2	were	DT
3	n't	DT
4	disclosed	DT
5	.	DT

1	As	DT
2	Syms	DT
3	's	DT
4	``	DT
5	core	DT
6	business	DT
7	of	DT
8	off-price	DT
9	retailing	DT
10	grows	DT
11	,	DT
12	a	DT
13	small	DT
14	subsidiary	DT
15	that	DT
16	is	DT
17	operationally	DT
18	unrelated	DT
19	becomes	DT
20	a	DT
21	difficult	DT
22	distraction	DT
23	,	DT
24	''	DT
25	said	DT
26	Marcy	DT
27	Syms	DT
28	,	DT
29	president	DT
30	of	DT
31	the	DT
32	parent	DT
33	,	DT
34	in	DT
35	a	DT
36	statement	DT
37	.	DT

1	A	DT
2	spokeswoman	DT
3	said	DT
4	Sulka	DT
5	operates	DT
6	a	DT
7	total	DT
8	of	DT
9	seven	DT
10	stores	DT
11	in	DT
12	the	DT
13	U.S.	DT
14	and	DT
15	overseas	DT
16	.	DT

1	Syms	DT
2	operates	DT
3	25	DT
4	off-price	DT
5	apparel	DT
6	stores	DT
7	in	DT
8	the	DT
9	U.S.	DT
10	.	DT

1	The	DT
2	oil	DT
3	industry	DT
4	's	DT
5	middling	DT
6	profits	DT
7	could	DT
8	persist	DT
9	through	DT
10	the	DT
11	rest	DT
12	of	DT
13	the	DT
14	year	DT
15	.	DT

1	Major	DT
2	oil	DT
3	companies	DT
4	in	DT
5	the	DT
6	next	DT
7	few	DT
8	days	DT
9	are	DT
10	expected	DT
11	to	DT
12	report	DT
13	much	DT
14	less	DT
15	robust	DT
16	earnings	DT
17	than	DT
18	they	DT
19	did	DT
20	for	DT
21	the	DT
22	third	DT
23	quarter	DT
24	a	DT
25	year	DT
26	ago	DT
27	,	DT
28	largely	DT
29	reflecting	DT
30	deteriorating	DT
31	chemical	DT
32	prices	DT
33	and	DT
34	gasoline	DT
35	profitability	DT
36	.	DT

1	The	DT
2	gasoline	DT
3	picture	DT
4	may	DT
5	improve	DT
6	this	DT
7	quarter	DT
8	,	DT
9	but	DT
10	chemicals	DT
11	are	DT
12	likely	DT
13	to	DT
14	remain	DT
15	weak	DT
16	,	DT
17	industry	DT
18	executives	DT
19	and	DT
20	analysts	DT
21	say	DT
22	,	DT
23	reducing	DT
24	chances	DT
25	that	DT
26	profits	DT
27	could	DT
28	equal	DT
29	their	DT
30	year-earlier	DT
31	performance	DT
32	.	DT

1	The	DT
2	industry	DT
3	is	DT
4	``	DT
5	seeing	DT
6	a	DT
7	softening	DT
8	somewhat	DT
9	in	DT
10	volume	DT
11	and	DT
12	certainly	DT
13	in	DT
14	price	DT
15	in	DT
16	petrochemicals	DT
17	,	DT
18	''	DT
19	Glenn	DT
20	Cox	DT
21	,	DT
22	president	DT
23	of	DT
24	Phillips	DT
25	Petroleum	DT
26	Co.	DT
27	,	DT
28	said	DT
29	in	DT
30	an	DT
31	interview	DT
32	.	DT

1	``	DT
2	That	DT
3	change	DT
4	will	DT
5	obviously	DT
6	impact	DT
7	third	DT
8	and	DT
9	fourth	DT
10	quarter	DT
11	earnings	DT
12	''	DT
13	for	DT
14	the	DT
15	industry	DT
16	in	DT
17	general	DT
18	,	DT
19	he	DT
20	added	DT
21	.	DT

1	He	DT
2	did	DT
3	n't	DT
4	forecast	DT
5	Phillips	DT
6	's	DT
7	results	DT
8	.	DT

1	But	DT
2	securities	DT
3	analysts	DT
4	say	DT
5	Phillips	DT
6	will	DT
7	be	DT
8	among	DT
9	the	DT
10	companies	DT
11	hard-hit	DT
12	by	DT
13	weak	DT
14	chemical	DT
15	prices	DT
16	and	DT
17	will	DT
18	probably	DT
19	post	DT
20	a	DT
21	drop	DT
22	in	DT
23	third-quarter	DT
24	earnings	DT
25	.	DT

1	So	DT
2	,	DT
3	too	DT
4	,	DT
5	many	DT
6	analysts	DT
7	predict	DT
8	,	DT
9	will	DT
10	Exxon	DT
11	Corp.	DT
12	,	DT
13	Chevron	DT
14	Corp.	DT
15	and	DT
16	Amoco	DT
17	Corp	DT
